'Id','Tweet','Emotion','Anger','Joy','Surprise','Fear','Disgust','Sadness','Trust','Anticipation'
473,Spent time with the family of beloved Atal Ji at their residence. ,Joy,0.0001592779444763437,0.9825181365013123,0.005352324806153774,0.0006607889663428068,3.493200711091049e-05,0.0010050419950857759,0.009062090888619423,0.0012074107071384788
474,We have focussed on financial inclusion from the very beginning of our term. Be it bank accounts social security or access to credit there is a paradigm shift that is benefitting the poor and middle class. ,Joy,0.04771621897816658,0.34533587098121643,0.12884066998958588,0.04097985848784447,0.005134389270097017,0.08697596192359924,0.33563095331192017,0.009386051446199417
475,Yes it is the best of both worlds. ,Trust,0.002380613936111331,0.264116495847702,0.05919012799859047,0.008193524554371834,0.000512769678607583,0.008737796917557716,0.6436914801597595,0.013177189975976944
476,Rightly pointed. Those living in remote areas will particularly benefit thanks to the #IndiaPostPaymentsBank . ,Trust,0.0837605893611908,0.1655958741903305,0.03891979902982712,0.20690414309501648,0.012528282590210438,0.028702696785330772,0.4333289861679077,0.0302596352994442
477,Well said. ,Joy,0.012428518384695053,0.26787254214286804,0.26734018325805664,0.06420883536338806,0.011053747497498989,0.10122065246105194,0.25543078780174255,0.020444724708795547
478,Janmashtami greetings to everyone. ! ,Joy,0.0002898786624427885,0.7395520210266113,0.17162248492240906,0.0012334566563367844,0.00013673416106030345,0.0026066249702125788,0.07745332270860672,0.007105493452399969
479,Congratulations to President  and the people of Indonesia for hosting such a memorable #AsianGames2018 . These games witnessed great performances by the athletes and wonderfully manifested the spirit of sportsmanship. ,Joy,0.01349023636430502,0.8343002200126648,0.015895437449216843,0.029540130868554115,0.0010527047561481595,0.006480521522462368,0.09595179557800293,0.0032889279536902905
480,I salute the coaches support staff parents family and friends of the athletes. Thank you for constantly supporting our champions. My best wishes to all our athletes for their future endeavours. #AsianGames2018 ,Joy,0.02862984873354435,0.47667673230171204,0.02974669449031353,0.05532924085855484,0.0020715342834591866,0.0023233494721353054,0.38836854696273804,0.016854077577590942
481,During the #AsianGames2018 we consolidated our position in events where we have historically been strong and won laurels in those games in which we have not won much previously. This is an extremely positive sign and it augurs well for Indian sports. ,Joy,0.007880699820816517,0.7118145823478699,0.08627793937921524,0.08677982538938522,0.0067674764432013035,0.0028104030061513186,0.09007114917039871,0.007597906980663538
482,As the #AsianGames2018 come to a close I once again congratulate the Indian contingent for their excellent performance. The 2018 Games have been the best for India in the history of the Asian Games. Every athlete who took part in the Games is India s pride. ,Joy,0.025486953556537628,0.784256100654602,0.002504913602024317,0.052801456302404404,0.006575841922312975,0.0011922208359465003,0.11818769574165344,0.008994799107313156
483,Shri  Ji has distinguished himself in public life due to his diligence & commitment to nation building. He is particularly passionate about agriculture farmer welfare and rural development. A great orator he is also blessed with a wonderful sense of articulation. ,Joy,0.020265670493245125,0.4098130762577057,0.01659981533885002,0.22053207457065582,0.004172842018306255,0.0017897653160616755,0.32378050684928894,0.0030462651047855616
484,Delighted to have joined the programme to release the book Moving On Moving Forward A Year in Office marking the completion of one year of VP  s tenure. Sharing my remarks on the occasion. ,Joy,0.0035754467826336622,0.863253653049469,0.003674812149256468,0.0447411872446537,0.00026785291265696287,0.00024517197743989527,0.08318091183900833,0.0010609413729980588
485,Ours is a Government for the wellbeing of every Indian. UPA s telephone banking led to a massive NPA problem which we are solving. Earlier proximity to one family got few people loans. Today the poor are getting bank accounts and access to credit. ,Joy,0.0024450323544442654,0.897118330001831,0.0010000454494729638,0.006556094158440828,0.00025237759109586477,0.0004924868699163198,0.09194208681583405,0.0001935225009219721
486,Yesterday s GDP numbers indicate the good health of the Indian economy. India remains a bright spot among global economies and we remain committed to continuing the growth and reform trajectories in the times to come. ,Joy,0.002181645482778549,0.6722432374954224,0.004053082317113876,0.032026734203100204,0.0005493338103406131,0.0012138518504798412,0.28405314683914185,0.0036789949517697096
487,Earlier our postmen only brought letters. Now with the launch of the #IndiaPostPaymentsBank they will also help in ensuring banking services for citizens. ,Joy,0.030376382172107697,0.34625211358070374,0.014340346679091454,0.3241581618785858,0.04258209839463234,0.008944064378738403,0.16617953777313232,0.06716728955507278
488,Glimpses from the programme marking the launch of the #IndiaPostPaymentsBank . ,Trust,0.03229670599102974,0.05637729540467262,0.15105769038200378,0.3137311339378357,0.009131061844527721,0.03226621448993683,0.34916356205940247,0.055976346135139465
489,The launch of the #IndiaPostPaymentsBank is a watershed moment in the history of our banking sector. Using latest technology this Bank will ensure even greater financial inclusion. ,Joy,0.010737929493188858,0.553284227848053,0.052040945738554,0.04057251289486885,0.001843751291744411,0.008032284677028656,0.28534868359565735,0.04813964664936066
490,Spoke to Nagaland CM  and took stock of the situation in the wake of floods in parts of the state. Assured all possible support to the state in the rescue & relief operations. We stand shoulder to shoulder with the people of Nagaland and pray for everyone's wellbeing. ,Joy,0.002961523365229368,0.8630702495574951,0.0004072005394846201,0.11698929220438004,0.0001103226823033765,0.00030274747405201197,0.012995061464607716,0.0031636266503483057
491,Impressive hockey at the #AsianGames2018 . Congratulations to our men's hockey team for winning the Bronze. This will surely enhance the popularity of Hockey across the nation. ,Joy,0.0016874036518856883,0.565391480922699,0.2092912346124649,0.04250691831111908,2.8844529879279435e-05,0.018040353432297707,0.13262146711349487,0.030432315543293953
492,Congratulations to our women s squash team for the Silver in the team event. Their success is extremely gladdening. #AsianGames2018 ,Joy,0.0007737880805507302,0.7546842694282532,0.00853016972541809,0.009799922816455364,0.00013742739974986762,0.002971748588606715,0.21230119466781616,0.010801443830132484
493,A special moment for Indian sports! The courageous and immensely talented Amit Panghal wins the Gold in the Men s 49kg boxing event. Proud of him! #AsianGames2018 ,Trust,0.002121463418006897,0.11953125149011612,0.0028932716231793165,0.05014428496360779,8.14458544482477e-05,0.0005657626898027956,0.8197294473648071,0.004933088552206755
494,Congratulations to Pranab Bardhan and Shibnath Dey Sarkar for bringing home the Gold Medal in the Men s Bridge event. #AsianGames2018 ,Joy,0.0007983894902281463,0.673850417137146,0.0003231373557355255,0.04683566838502884,2.173843495256733e-05,0.00018939537403639406,0.27770495414733887,0.0002763202355708927
495,India Post Payments Bank offers several facilities and benefits common citizens. Here is my speech to mark its laun ,Trust,0.009690436534583569,0.06583789736032486,0.10454828292131424,0.25927773118019104,0.02407083660364151,0.03277530521154404,0.2940186560153961,0.20978085696697235
496,Deeply pained by the untimely demise of Muni Tarun Sagar Ji Maharaj. We will always remember him for his rich ideals compassion and contribution to society. His noble teachings will continue inspiring people. My thoughts are with the Jain community and his countless disciples. ,Trust,0.01224247831851244,0.09881196171045303,0.011150326579809189,0.22561870515346527,0.004968909081071615,0.023314353078603745,0.5304887890815735,0.09340449422597885
497,Birthday greetings to my colleague Shri Radha Mohan Singh Ji. A grassroots leader Radha Mohan Ji s deep understanding of the agriculture sector is an asset for the Government. His passion for farmer welfare is noteworthy. I pray for his long and healthy life.  . ,Trust,0.022269921377301216,0.3281518220901489,0.019778568297624588,0.13738799095153809,0.0006827677716501057,0.00507246982306242,0.47780975699424744,0.008846712298691273
498,Prayed at Kathmandu s iconic Pashupatinath Temple. ,Trust,0.0045031169429421425,0.11902806907892227,0.01498660258948803,0.06301882863044739,0.0012260619550943375,0.031857285648584366,0.7119067311286926,0.05347329005599022
499,Absolutely thrilled by the success of the women s Hockey Team! Their spectacular performance is a matter of immense happiness for the 125 crore people of India. Congratulations on winning the Silver! #AsianGames2018 ,Joy,0.0028094446752220392,0.9370341897010803,0.029305996373295784,0.005525057204067707,0.0015682538505643606,0.0008821033407002687,0.022735852748155594,0.00013907866377849132
500,Dear  India is phenomenally proud of you! I am confident you are going to continue your pursuit of excellence in the times to come. Congratulations for the Bronze in the 75kg Men's Boxing event. #AsianGames2018 ,Joy,0.0024430633056908846,0.7587853670120239,0.0017458220245316625,0.05323861539363861,3.6829569580731913e-05,0.001972475089132786,0.17870140075683594,0.0030764336697757244
501,Superb Squash! Kudos to the team of  Harinder Pal Singh Ramit Tandon and Mahesh Mangaonkar for winning the Bronze. Best wishes to these youngsters for their future endeavours. #AsianGames2018 ,Trust,0.026990316808223724,0.08600197732448578,0.023964649066329002,0.0847359299659729,0.003003047313541174,0.002611619420349598,0.7644826173782349,0.008209831081330776
502,The Sailing contingent gives us more reasons to smile! Proud of Varun Thakkar and KC Ganpathy for securing the Bronze in the Men's 49er Sailing event. #AsianGames2018 ,Trust,0.004006396513432264,0.11649271845817566,0.00867165345698595,0.02859172224998474,0.002796995686367154,0.0009589911205694079,0.8368375897407532,0.0016439224127680063
503,The #AsianGames2018 will be specially remembered for the several young and promising athletes who have distinguished themselves. 16 year old Harshita Tomar brings home the prized Bronze in the Open Laser Sailing event. Her success is truly inspiring. Congrats to her. ,Joy,0.0028941966593265533,0.7313095927238464,0.028784802183508873,0.07961290329694748,0.00038763938937336206,0.001188918249681592,0.15090221166610718,0.004919745028018951
504,I thank my sisters and brothers of Nepal for their warmth and affection during my visit. This visit will further deepen India-Nepal friendship. I would like to specially thank PM KP Sharma Oli and the Govt. of Nepal for hosting a wonderful and productive BIMSTEC Summit. ,Trust,0.005264569073915482,0.06445880979299545,0.012378524988889694,0.020330246537923813,0.009990730322897434,0.014925272203981876,0.8687666654586792,0.0038851683493703604
505,. . ,Joy,0.01704869419336319,0.36178964376449585,0.09179607778787613,0.08488693833351135,0.00453990139067173,0.06901578605175018,0.3568907678127289,0.014032195322215557
506,,Joy,0.015704816207289696,0.3509698212146759,0.14494264125823975,0.07205493748188019,0.003838303266093135,0.0941551923751831,0.2866412401199341,0.03169303014874458
507,Glad to inaugurate the Nepal-Bharat Maitri Pashupati Dharamshala in Kathmandu. Watch my speech. ,Joy,0.003761552507057786,0.5645790100097656,0.06919502466917038,0.02238399162888527,0.0023301925975829363,0.021263057366013527,0.05226929485797882,0.2642178535461426
508,Here is a photo. ,Joy,0.016545729711651802,0.5076982378959656,0.10492261499166489,0.07196969538927078,0.002893516793847084,0.08599281311035156,0.15402694046497345,0.05595042556524277
509,A splendid Silver in sailing. Congratulations to Varsha Gautham and Sweta Shervegar for their Silver medal in the sailing event. Their talent and teamwork has done wonders for India #AsianGames2018 ,Trust,0.0739700049161911,0.27244481444358826,0.03783353045582771,0.07803407311439514,0.01928008906543255,0.014168291352689266,0.5031046867370605,0.0011644980404525995
510,Met PM KP Sharma Oli in Kathmandu. Our deliberations were wide-ranging covering multiple aspects of India-Nepal relations. We discussed ways to further deepen our economic trade and cultural ties. Enhancing connectivity between our nations was discussed as well. ,Joy,0.0096152164041996,0.41867271065711975,0.012926858849823475,0.2831023037433624,0.0004182917473372072,0.012839613482356071,0.261539101600647,0.0008858732762746513
511,Today s proceedings at the BIMSTEC Summit were extremely productive. We built on the ground covered yesterday and reiterated our commitment to further strengthen multilateral cooperation in diverse areas. ,Joy,0.011739860288798809,0.798943817615509,0.00329593219794333,0.046851448714733124,0.0011111436178907752,0.02865445427596569,0.09099964052438736,0.018403735011816025
512,India cherishes the longstanding and robust friendship with Bhutan. In Kathmandu today held extensive talks with Dasho Tshering Wangchuk Chief Advisor of the Interim Government of Bhutan. ,Trust,0.00617121672257781,0.3444317877292633,0.0025608881842345,0.12182318419218063,0.006110821384936571,0.0018762125400826335,0.4607876241207123,0.05623827502131462
513,Met President Win Myint of Myanmar. Our discussions were centred around enhancing cooperation in trade energy and several other sectors. ,Joy,0.00011960715346504003,0.9955788254737854,4.5242552005220205e-05,0.003094470826908946,2.443036009935895e-06,5.838339347974397e-05,0.0010990522569045424,1.958281472980161e-06
514,Mr. Prayut Chan-o-cha and I had a great meeting. Our talks focussed on boosting cooperation between India and Thailand for the mutual benefit of our citizens. ,Trust,0.05753043293952942,0.10941711813211441,0.0023295741993933916,0.24715709686279297,0.007236750330775976,0.0037759244441986084,0.5697600841522217,0.0027930294163525105
515,Wonderful discussions and exchange of ideas on strengthening BIMSTEC during the retreat of leaders in Kathmandu this morning. ,Joy,0.0005659390590153635,0.8361943960189819,0.02355923317372799,0.0033503484446555376,6.96232746122405e-05,0.0013484589289873838,0.06353184580802917,0.0713801309466362
516,Stupendous teamwork brings home one more medal. Delighted that our Men's 4x400 m Relay Team has won a Silver. #AsianGames2018 ,Joy,0.0032328355591744184,0.6832155585289001,0.1747342348098755,0.005831759888678789,0.00043563565122894943,0.02478317730128765,0.06839602440595627,0.03937075287103653
517,Congratulations to our team for winning the Gold in the Women's 4x400 m. This victory enhances the joy and pride of the entire nation. #AsianGames2018 ,Joy,0.0038067048881202936,0.9264122843742371,0.005318542942404747,0.0011120791314169765,0.0006289175944402814,0.028712855651974678,0.03272143006324768,0.0012871641665697098
518,More reasons to feel proud of our athletes! Chitra Unnikrishnan gets a Bronze in the women's 1500m event. Congratulations to her. #AsianGames2018 ,Surprise,0.08792000263929367,0.20879371464252472,0.29693999886512756,0.08703707158565521,0.02218039147555828,0.03009943664073944,0.11520019173622131,0.15182918310165405
519,India congratulates Seema Punia for the Bronze in the women s Discus event. Her determination and skills are remarkable. #AsianGames2018 ,Joy,1.507244542153785e-05,0.9820833802223206,0.00015414781228173524,0.014477464370429516,3.7763243199151475e-06,3.378749170224182e-05,0.0032294411212205887,2.925730086644762e-06
520,Take a bow Jinson Johnson! A phenomenal athlete brings home a Gold in the men s 1500m race. Delighted and proud! #AsianGames2018 ,Joy,0.0003071049286518246,0.9013341069221497,0.06901849806308746,0.0010228741448372602,4.621568223228678e-05,0.001993552315980196,0.02027042582631111,0.0060072289779782295
521,Held talks with PM Sheikh Hasina on the sidelines of the BIMSTEC Summit in Kathmandu. We reviewed the full range of India-Bangladesh relations and ways to boost economic as well as cultural relations. ,Trust,0.02748672291636467,0.3390251696109772,0.09622713923454285,0.01146609615534544,0.01901753805577755,0.08773629367351532,0.4116306006908417,0.007410445250570774
522,Delighted to meet President  . We had extensive deliberations on various aspects of India-Sri Lanka friendship. ,Joy,0.000907594570890069,0.6379221677780151,0.20901353657245636,0.020139355212450027,0.0008021816029213369,0.005186700727790594,0.11030133068561554,0.01572711393237114
523,Joined fellow BIMSTEC leaders and met President President Bidya Devi Bhandari of Nepal. We had a fruitful interaction. ,Surprise,0.002861641114577651,0.27381375432014465,0.4908444583415985,0.005772157572209835,0.0011374173918738961,0.04202873632311821,0.15633995831012726,0.027201876044273376
524,Addressing the Inaugural Session of the BIMSTEC Summit in Kathmandu. Watch. ,Trust,0.03269154950976372,0.13197506964206696,0.09270691871643066,0.08863932639360428,0.006996293552219868,0.04129142314195633,0.43490204215049744,0.17079739272594452
525,Greetings to my valued colleague Shri  on his birthday. May he be blessed with a long and healthy life. ,Joy,0.00019884643552359194,0.8126780986785889,0.144310861825943,0.0019105859100818634,7.004025246715173e-05,0.0079418970271945,0.0271739698946476,0.0057157231494784355
526,A talented athlete wins a prestigious medal. Well done  for winning the Gold in the Heptathlon. This success demonstrates the skills and perseverance you are blessed with. India is extremely proud of you! #AsianGames2018 ,Joy,0.0004260620044078678,0.8890135288238525,0.0008066020673140883,0.01843987964093685,2.7785325073637068e-05,0.00046280535752885044,0.08923932164907455,0.0015840044943615794
527,During the 28th PRAGATI Session today reviewed aspects relating to the tax system. Also reviewed key infrastructure projects and the progress towards rollout of the Pradhan Mantri Jan Arogya Yojana- Ayushman Bharat. ,Joy,0.0280874315649271,0.3981695771217346,0.267767071723938,0.05948984995484352,0.004076134413480759,0.02782556414604187,0.1885506808757782,0.026033693924546242
528,Talented and hardworking  has secured the Gold in the Men's Triple Jump event. His performance has made every Indian happy. #AsianGames2018 ,Trust,0.0032216268591582775,0.3780748248100281,0.03411972522735596,0.03363737463951111,0.00028237554943189025,0.0012729683658108115,0.4440878927707672,0.10530322045087814
529,Spectacular performance by Dutee Chand. Proud of her for bringing home the Silver Medal in the Women's 200 m event. #AsianGames2018 ,Trust,0.004701483063399792,0.2587500214576721,0.04854672774672508,0.02529827505350113,0.002394330920651555,0.026454675942659378,0.6204460859298706,0.013408426195383072
530,Congratulations to  &  for winning the Bronze in the Mixed Doubles Table Tennis event. #AsianGames2018 ,Joy,0.0008481421391479671,0.7992585301399231,0.10908832401037216,0.002073443029075861,0.00012464199971873313,0.0024763215333223343,0.04848656430840492,0.03764401376247406
531,... ,Trust,0.016213471069931984,0.3029389977455139,0.09993766248226166,0.09259701520204544,0.0058591715060174465,0.08622142672538757,0.3765643537044525,0.019667906686663628
532,I am glad that Mr. Anand Srivastava spoke about the important issue of cleanliness. We all need to continue working together and fulfil Bapu s dream of a Swachh Bharat. ,Fear,0.11715476959943771,0.18911239504814148,0.001145256799645722,0.5957261919975281,0.05616503953933716,0.0034290715120732784,0.03319024294614792,0.004077003803104162
533,OROP 4 OROP ,Joy,0.004624208435416222,0.4090302288532257,0.28935185074806213,0.04142889007925987,0.002218956593424082,0.038149069994688034,0.12192650884389877,0.09327027201652527
534,,Joy,0.015704816207289696,0.3509698212146759,0.14494264125823975,0.07205493748188019,0.003838303266093135,0.0941551923751831,0.2866412401199341,0.03169303014874458
535,Had a delightful interaction with Karyakartas based in Kashi. Here are the highlights. ,Joy,0.000539919885341078,0.7568839192390442,0.14408032596111298,0.00997424591332674,0.00029244061443023384,0.016414662823081017,0.04693206772208214,0.024882396683096886
536,I look forward to meeting PM KP Sharma Oli and reviewing the progress we have made in India-Nepal bilateral relations. PM Oli and I will also inaugurate the Nepal-Bharat Maitri Dharamshala at the Pashupatinath Temple Complex. ,Trust,0.002589805983006954,0.35899224877357483,0.015468244440853596,0.13543349504470825,0.0035154710058122873,0.002126905834302306,0.47863373160362244,0.0032400991767644882
537,Will be in Kathmandu on 30th and 31st August to take part in the 4th BIMSTEC Summit. The Summit focuses on the theme Towards a Peaceful Prosperous and Sustainable Bay of Bengal Region. Will be interacting with various world leaders during the Summit. ,Trust,0.0021198499016463757,0.423393577337265,0.0006884425529278815,0.017985057085752487,6.130757537903264e-05,0.00020530656911432743,0.5550596714019775,0.0004867642419412732
538,I salute all those who have represented India in various sporting events. Their hardwork and resolve has led to several milestones. This year has been great for our sporting fraternity with the Indian athletes excelling in various tournaments including #AsianGames2018 and CWG. ,Joy,0.0013362375320866704,0.7251220345497131,0.06093614920973778,0.0793939009308815,0.001020047115162015,0.003190115559846163,0.09576380997896194,0.03323769196867943
539,Greetings to all sports enthusiasts on National Sports Day. Tributes to the phenomenal hockey player Major Dhyan Chand Ji on his birth anniversary. I urge people to give priority to sports and fitness related activities which will contribute towards a healthier India. ,Joy,0.015711020678281784,0.8119829893112183,0.06824871897697449,0.028645599260926247,0.005477673839777708,0.019125543534755707,0.0498664416372776,0.0009420118876732886
540,Fruitful meeting with Chief Ministers and Deputy Chief Ministers of states where  is in power. ,Joy,0.000694792892318219,0.9090428352355957,0.002736535854637623,0.003949027508497238,2.21962109208107e-05,0.0018732842290773988,0.07823406159877777,0.0034472488332539797
541,Stupendous teamwork exceptional result. The formidable team of   Arokia Rajiv and MR Poovamma brings home the Silver in the Mixed 4x400 relay. Congratulations to the athletes. #AsianGames2018 ,Joy,0.00022305318270809948,0.8709535598754883,0.04589226096868515,0.011189484037458897,0.0005189815419726074,0.04948965087532997,0.019016409292817116,0.0027166029904037714
542,Congratulations to Jinson Johnson for bagging the Silver Medal in the Men s 800m Final. His success is remarkable and inspiring. #AsianGames2018 ,Fear,0.0075347232632339,0.24493274092674255,0.09479676932096481,0.3146735727787018,0.000845861213747412,0.030302148312330246,0.29181572794914246,0.015098446980118752
543,We will remember the #AsianGames2018 for the encouraging performance in various track events. India is overjoyed about Manjit Singh winning the Gold in the Men s 800m Final. ,Joy,0.003163714427500963,0.9161555767059326,0.020968187600374222,0.026634937152266502,9.893369860947132e-05,0.0013401299947872758,0.01946830376982689,0.012170237489044666
544,India gets more laurels in Kurash. Congratulations to Malaprabha Jadhav for bringing home the Bronze. Great achievement! #AsianGames2018 ,Joy,4.504044568420795e-07,0.9982308149337769,3.3374479244230315e-05,0.0001742717722663656,5.5193943637732445e-08,1.2099799278075807e-05,0.0015486030606552958,3.188818027410889e-07
545,Delighted that Pincky Balhara has won a Silver in the Kurash Women s 52 Kg event! Proud of her and best wishes for her future endeavours. #AsianGames2018 ,Trust,0.0386836975812912,0.39426639676094055,0.015477919951081276,0.04384952783584595,0.058090467005968094,0.023211879655718803,0.41406866908073425,0.012351447716355324
546,The formidable  is one of India s most talented and inspiring athletes. Her skills and perseverance are noteworthy. She wins the prized Silver Medal in Badminton at the #AsianGames2018 . Her accomplishment makes 125 crore Indians happy and proud. ,Trust,0.009554348886013031,0.31193995475769043,0.01222310308367014,0.06701816618442535,0.0051864865235984325,0.011865044012665749,0.5792591571807861,0.002953767776489258
547,We are proud of you Abhishek Aman and Rajat. You played well and won the prestigious Silver in the Men's Compound Archery Team event. I am sure you will continue making India proud in the times to come. #AsianGames2018 ,Trust,0.009050983935594559,0.41812556982040405,0.002211684361100197,0.007321473211050034,0.0003444229660090059,0.0005779612110927701,0.5569038987159729,0.0054640015587210655
548,Our Nari Shakti makes us proud yet again! Congratulations to the Women's Compound Archery team for winning a Silver medal. This success is the result of tremendous effort diligence and excellent teamwork. #AsianGames2018 ,Trust,0.0010066227987408638,0.3079703450202942,0.001879880204796791,0.007925105281174183,2.74242484010756e-05,0.0005554318777285516,0.6774775981903076,0.0031576184555888176
549,Remarkable game by our Table Tennis champions. The stellar team gives India our first ever Asian Games medal in TT. Congratulations for the Bronze! #AsianGames2018 ,Joy,0.006868257187306881,0.461759477853775,0.007941147312521935,0.022307725623250008,0.00042226084042340517,0.015155942179262638,0.3893912434577942,0.09615395963191986
550,V. Neena s stupendous performance in the women's Long Jump finals is a moment of great pride. Congratulations for the Silver Medal. #AsianGames2018 ,Trust,0.12513136863708496,0.28396621346473694,0.002200988121330738,0.2815012037754059,0.0028474319260567427,0.006970900576561689,0.287753164768219,0.009628727100789547
551,The medals in athletics keep coming. Proud of Sudha Singh for the Silver in Women's 3000 Steeple Chase event. #AsianGames2018 ,Surprise,0.0010424869833514094,0.11254064738750458,0.45261600613594055,0.013990269973874092,0.00037618938949890435,0.005160417407751083,0.18782953917980194,0.22644445300102234
552,When  is on the field expect the very best from him. This youngster makes India happier by winning a Gold in the Men s Javelin Throw Final. We also congratulate him for setting a new national record. #AsianGames2018 ,Trust,0.014121809042990208,0.2683243453502655,0.09607556462287903,0.045956678688526154,0.003593162400647998,0.05739426612854004,0.4887390434741974,0.025795137509703636
553,Wonderful to see this! Thank you for the kind words on Udan. We are determined to improve connectivity and make the aviation sector more passenger friendly as well as affordable. ,Trust,0.002613343531265855,0.35330915451049805,0.03516790643334389,0.013050863519310951,0.0007384367636404932,0.013874273747205734,0.5792738795280457,0.001972154714167118
554,I thought it was something more people must know. Atal Ji's efforts improved our political culture significantly. ,Trust,0.022410769015550613,0.01376226358115673,0.11699876189231873,0.19910332560539246,0.1028628796339035,0.06068860739469528,0.4748445153236389,0.009328866377472878
555,That is good to know. ,Trust,0.0041002146899700165,0.07607290893793106,0.05712055787444115,0.01519913598895073,0.000707153812982142,0.009578490629792213,0.8172398209571838,0.019981708377599716
556,Well done Dharun Ayyasamy for the Silver in the 400m hurdles and clocking a personal best of 48.96 seconds. #AsianGames2018 ,Joy,0.0047044288367033005,0.45460832118988037,0.11161893606185913,0.01535485778003931,0.0005846077110618353,0.022776657715439796,0.1572824865579605,0.23306970298290253
557,Trust  to make us proud and script history! Her Bronze in the #AsianGames2018 is the first ever medal for India in the women's singles Badminton category. India congratulates our star badminton player for yet another success. ,Joy,0.0018850822234526277,0.8784633278846741,0.004476265516132116,0.07272649556398392,0.0057211886160075665,0.00577906658872962,0.024163005873560905,0.006785600446164608
558,Congratulations for the win from South Tura Chief Minister! Best wishes in your endeavours to take Meghalaya to new heights of growth.  ,Joy,3.261853407821036e-06,0.9974702000617981,3.934953565476462e-05,0.0007027562824077904,2.5322815844219804e-08,2.496033084753435e-05,0.0017588261980563402,6.03577916535869e-07
559,Seems like a great run for our runners in the #AsianGames2018 . The phenomenally talented Dutee Chand wins a Silver in the Women's 100 m event. Well done!  ,Surprise,0.022825313732028008,0.019752027466893196,0.6312418580055237,0.0646374374628067,0.13955073058605194,0.007808288559317589,0.030493387952446938,0.08369095623493195
560,My young friend  brings home a Silver in the Men s 400m event. Good to see our athletes performing well in track events. #AsianGames2018 ,Joy,9.026347470353357e-06,0.9987165927886963,1.679272645560559e-05,0.0006542769260704517,3.031119888419198e-07,2.6674873879528604e-05,0.0005762031069025397,1.466480910039536e-07
561,Seems like a great day for the Bridge Team! Our Men s team wins a Bronze and so does our Mixed Team. Congratulations to the contingent. #AsianGames2018 ,Joy,0.010668608359992504,0.6272074580192566,0.008010542020201683,0.1417127549648285,0.0011880905367434025,0.008047464303672314,0.13073082268238068,0.07243426144123077
562,One of India s most admired athletes  bags the coveted Silver in the Women s 400m Final. India rejoices in her glory. Congratulations to her and all the best for her future endeavours.  ,Joy,3.8090649468358606e-05,0.9993690252304077,4.7366618673549965e-05,5.3918487537885085e-05,9.18027922125475e-07,7.873342838138342e-05,0.00041160822729580104,3.3924854392353154e-07
563,Well done Fouaad Mirza for winning the Silver in the Equestrian Eventing Individual event. His performance makes every Indian happy! #AsianGames2018 ,Joy,0.06818925589323044,0.4876030385494232,0.0064529296942055225,0.03403772786259651,0.015110078267753124,0.0015910959336906672,0.38629478216171265,0.0007210890762507915
564,Proud of the team of Mirza Rakesh Ashish and Jitender. This talented Equestrian team won the Silver in the Equestrian Eventing Team at the  . ,Joy,0.020069388672709465,0.39378371834754944,0.06987886875867844,0.21852731704711914,0.01586844213306904,0.04218577966094017,0.2368623912334442,0.0028240932151675224
565,Some more pictures from the Raksha Bandhan celebrations today. ,Joy,0.001219446654431522,0.7801315188407898,0.15382824838161469,0.004361595958471298,0.0009135707514360547,0.030355053022503853,0.014220072887837887,0.014970483258366585
566,Glimpses from the Raksha Bandhan celebrations at 7 Lok Kalyan Marg. ,Joy,0.001170022296719253,0.5422013401985168,0.2833535075187683,0.0041632880456745625,0.001064112177118659,0.015651138499379158,0.13936610519886017,0.013030462898314
567,Here is the complete #MannKiBaat episode of this month. ,Joy,0.015841685235500336,0.6359320878982544,0.04703058674931526,0.01610471121966839,0.0025662167463451624,0.1811663955450058,0.012409523129463196,0.0889488086104393
568,Bhavna an engineering student asked me to speak on Engineer's Day which I did along with an anecdote from the 2001 Kutch earthquake. Do hear. #MannKiBaat ,Joy,0.001783717074431479,0.9895086884498596,0.0007430945988744497,0.0024710397701710463,9.042881720233709e-05,0.00025998003548011184,0.005112919025123119,3.0161128961481154e-05
569,The recently concluded Monsoon Session of Parliament was a session devoted to social justice and youth empowerment. Talked about the pathbreaking legislations during the session. #MannKiBaat ,Joy,0.03620512783527374,0.6496870517730713,0.011925995349884033,0.09880951046943665,0.022556288167834282,0.0054566022008657455,0.17030148208141327,0.005057924892753363
570,The eyes of every Indian are on Jakarta where our contingent is making us proud in the  . Spoke about our performance at the Games and the importance of fitness. #MannKiBaat ,Joy,0.03024078905582428,0.803228497505188,0.030274493619799614,0.0603380985558033,0.0004921972868032753,0.00926548708230257,0.055184997618198395,0.010975465178489685
571,This time maximum people from all over India asked me to talk about our beloved Atal Ji. During #MannKiBaat today I highlighted how Atal Ji ushered in a new political culture and enhanced India s pride. ,Joy,0.012964245863258839,0.828403651714325,0.015240301378071308,0.019151849672198296,0.0060065556317567825,0.003246236825361848,0.11260708421468735,0.002380049554631114
572,In today s #MannKiBaat episode reiterated our solidarity with the people of Kerala and appreciated the positive as well as proactive role of citizens organisations the forces and various authorities at the forefront of relief work. ,Joy,0.00842844508588314,0.6867992877960205,0.0023898317012935877,0.1240539625287056,0.03269167244434357,0.0988890677690506,0.04281216859817505,0.003935592249035835
